,,,threshold,pp,pn,prevalence,pred-prevalence,fpr,tnr,tpr,fnr,accuracy,precision,roc_auc,f1,threshold_group-0,pp_group-0,pn_group-0,prevalence_group-0,pred-prevalence_group-0,fpr_group-0,tnr_group-0,tpr_group-0,fnr_group-0,accuracy_group-0,precision_group-0,roc_auc_group-0,f1_group-0,threshold_group-1,pp_group-1,pn_group-1,prevalence_group-1,pred-prevalence_group-1,fpr_group-1,tnr_group-1,tpr_group-1,fnr_group-1,accuracy_group-1,precision_group-1,roc_auc_group-1,f1_group-1,fpr_ratio,fpr_diff,fnr_ratio,fnr_diff
Adult-2021-results.threshold=0.5.use-val-threshold=False.randomized-clf=False,FairGBM-equalized-prev-params-exploration.014,validation,0.5,132393.0,198693.0,0.3707526141244269,0.3998749569598231,0.1721458228334173,0.8278541771665827,0.7863805590178491,0.2136194409821508,0.8124777248207414,0.7291095450665821,0.8933924591462226,0.756662904085536,0.5,77451.0,94632.0,0.4441112718862409,0.450079322187549,0.1834223648585078,0.8165776351414922,0.7838506228409924,0.2161493771590076,0.8020432000836806,0.7734567662134769,0.8878139967536888,0.7786190089358246,0.5,54942.0,104061.0,0.2913592825292604,0.3455406501764118,0.1625723312861656,0.8374276687138343,0.7905541045178838,0.2094458954821162,0.823770620680113,0.6665938626187616,0.8980546639897189,0.723301306421511,0.8863277464096272,0.0208500335723421,0.9689868101171532,0.0067034816768913
Adult-2021-results.threshold=0.5.use-val-threshold=False.randomized-clf=False,FairGBM-equalized-prev-params-exploration.014,test,0.5,132375.0,198711.0,0.3703146614474789,0.3998205904206158,0.1728127398311588,0.8271872601688411,0.785826142276887,0.214173857723113,0.8118706317995928,0.7278338054768649,0.8921773066769394,0.755719053576541,0.5,77793.0,95067.0,0.4445909984958926,0.4500347101700798,0.1839013415548704,0.8160986584451295,0.7825040337271639,0.2174959662728361,0.8011627906976744,0.7730387052819663,0.8863156693690227,0.7777425716964661,0.5,54582.0,103644.0,0.2891686574899195,0.3449622691593038,0.1633473220001422,0.8366526779998578,0.7914062158499803,0.2085937841500196,0.8235688192838092,0.6634055183027372,0.8972723702895865,0.7217748365491946,0.8882334441883586,0.0205540195547281,0.9590696679328334,0.0089021821228164
Adult-2021-results.threshold=0.5.use-val-threshold=False.randomized-clf=False,FairGBM-equalized-prev-params-exploration.015,validation,0.5,132406.0,198680.0,0.3707526141244269,0.399914221682584,0.1749250005999952,0.8250749994000048,0.7817695986183412,0.2182304013816588,0.809019408854497,0.7247632282524961,0.8900488937252321,0.752187868645579,0.5,76812.0,95271.0,0.4441112718862409,0.4463659978033856,0.1825965147032689,0.8174034852967311,0.7765230817544226,0.2234769182455773,0.7992480372843337,0.7726006353173983,0.8847571417371947,0.7745568926361951,0.5,55594.0,103409.0,0.2913592825292604,0.3496412017383319,0.1684120842060421,0.8315879157939579,0.790424590411639,0.209575409588361,0.819594598844047,0.6586682016044897,0.8950314636618237,0.7185565290764415,0.92231817501951,0.0141844304972268,0.9377944318977048,0.0139015086572163
Adult-2021-results.threshold=0.5.use-val-threshold=False.randomized-clf=False,FairGBM-equalized-prev-params-exploration.015,test,0.5,132492.0,198594.0,0.3703146614474789,0.4001739729254635,0.1759689178818112,0.8240310821181888,0.7814136339167741,0.2185863660832259,0.8082492162157264,0.723107810282885,0.8890775649240392,0.7511309379140566,0.5,77203.0,95657.0,0.4445909984958926,0.4466215434455629,0.1834534622114823,0.8165465377885176,0.7753864570863478,0.2246135429136522,0.7982471364109684,0.7718611971037395,0.8834148863092453,0.7736198111064231,0.5,55289.0,102937.0,0.2891686574899195,0.3494305613489565,0.1695799843516608,0.8304200156483391,0.7915373519255147,0.2084626480744852,0.8191763679799781,0.6550308379605346,0.8946281237001374,0.7168433241293312,0.9243760368837936,0.0138734778598215,0.928094741618604,0.0161508948391669
Adult-2021-results.threshold=0.5.use-val-threshold=False.randomized-clf=False,FairGBM-equalized-prev-params-exploration.016,validation,0.5,132954.0,198132.0,0.3707526141244269,0.4015693807651184,0.1728274173806609,0.827172582619339,0.7897939731651881,0.2102060268348119,0.8133143654518765,0.7291845299878154,0.8946322470625603,0.7582800492755324,0.5,77924.0,94159.0,0.4441112718862409,0.4528279957927279,0.1848022663837171,0.8151977336162828,0.7883125719669214,0.2116874280330786,0.8032577302813177,0.7731379292644115,0.8889652561601562,0.7806515147588566,0.5,55030.0,103973.0,0.2913592825292604,0.3460940988534807,0.1626610813305406,0.8373389186694593,0.7922377878990653,0.2077622121009346,0.824198285566939,0.6669453025622388,0.8991799473868849,0.7242124372268319,0.8801898619186667,0.0221411850531765,0.981457491507098,0.0039252159321439
Adult-2021-results.threshold=0.5.use-val-threshold=False.randomized-clf=False,FairGBM-equalized-prev-params-exploration.016,test,0.5,133166.0,197920.0,0.3703146614474789,0.4022096977824492,0.1737576745970836,0.8262423254029163,0.7906709296445524,0.2093290703554475,0.8130697160254435,0.7279711037351877,0.8936194968625454,0.7580266800118856,0.5,78402.0,94458.0,0.4445909984958926,0.4535577924331829,0.1852033163903008,0.8147966836096991,0.7888018529120908,0.2111981470879092,0.8032396158741177,0.7732073161398944,0.8877404595387928,0.7809267394076804,0.5,54764.0,103462.0,0.2891686574899195,0.3461125225942639,0.1639874813286862,0.8360125186713138,0.7938103772347773,0.2061896227652227,0.8238089820889108,0.6632094076400555,0.8985548018318805,0.7226566386119899,0.8854457065071993,0.0212158350616145,0.976285188143238,0.0050085243226865
Adult-2021-results.threshold=0.5.use-val-threshold=False.randomized-clf=False,FairGBM-equalized-prev-params-exploration.017,validation,0.5,132720.0,198366.0,0.3707526141244269,0.400862615755423,0.1737010103919168,0.8262989896080831,0.7864049987372812,0.2135950012627188,0.8115081882048772,0.727335744424352,0.8926169925244796,0.7557178701300735,0.5,77532.0,94551.0,0.4441112718862409,0.4505500252784993,0.1844154758046812,0.8155845241953188,0.7836674343138281,0.2163325656861718,0.8014097848131425,0.7724681421864521,0.8869303794532113,0.7780274883733015,0.5,55188.0,103815.0,0.2913592825292604,0.3470877907964,0.1646047073023536,0.8353952926976463,0.7909210611522438,0.2090789388477561,0.8224373125035377,0.6639305646154962,0.8973582284430748,0.7218834654977097,0.89257534696649,0.0198107685023275,0.9664700189016464,0.0072536268384157
Adult-2021-results.threshold=0.5.use-val-threshold=False.randomized-clf=False,FairGBM-equalized-prev-params-exploration.017,test,0.5,132735.0,198351.0,0.3703146614474789,0.4009079212047625,0.1744675748273215,0.8255324251726784,0.785948485392232,0.2140515146077679,0.8108739119141251,0.7259728029532527,0.8914915732611357,0.7547710708425204,0.5,77914.0,94946.0,0.4445909984958926,0.4507346986000231,0.1854741271560703,0.8145258728439296,0.7821136730338833,0.2178863269661167,0.8001157005669328,0.7714531406422466,0.8854665498156779,0.7767468306992491,0.5,54821.0,103405.0,0.2891686574899195,0.3464727668019162,0.1650721957464969,0.8349278042535031,0.7923897364164881,0.2076102635835118,0.8226271282848584,0.6613341602670509,0.8967280383598625,0.7209545115585383,0.8900012000465926,0.0204019314095734,0.9528375023541384,0.0102760633826048
Adult-2021-results.threshold=0.5.use-val-threshold=False.randomized-clf=False,FairGBM-equalized-prev-params-exploration.018,validation,0.5,168346.0,162740.0,0.3707526141244269,0.5084660782998979,0.3041111671106631,0.6958888328893369,0.8553005678161482,0.1446994321838518,0.7549911503355624,0.623650101576515,0.8591956016508674,0.7213334386819513,0.5,88464.0,83619.0,0.4441112718862409,0.5140775091089764,0.2624739961739094,0.7375260038260906,0.8290065947869779,0.1709934052130221,0.7781535654306352,0.7161783324290106,0.8674696355207924,0.7684731454077919,0.5,79882.0,79121.0,0.2913592825292604,0.5023930366093722,0.3394600447300224,0.6605399552699777,0.8986767975478662,0.1013232024521337,0.7299233347798469,0.5211812423324403,0.8694337449962453,0.6597469277151391,0.7732102798214703,0.0769860485561129,0.5925562001991024,0.0696702027608883
Adult-2021-results.threshold=0.5.use-val-threshold=False.randomized-clf=False,FairGBM-equalized-prev-params-exploration.018,test,0.5,168598.0,162488.0,0.3703146614474789,0.5092272098488007,0.3053386415963162,0.6946613584036838,0.8559205911619333,0.1440794088380666,0.7543780165878352,0.6224332435734706,0.8583704196399528,0.7207387261163994,0.5,88959.0,83901.0,0.4445909984958926,0.5146303366886498,0.2635717856845262,0.7364282143154737,0.8282673190027585,0.1717326809972414,0.7772590535693625,0.7155431153677537,0.8661233208423839,0.7677898330026356,0.5,79639.0,78587.0,0.2891686574899195,0.5033243588285111,0.3409915356711003,0.6590084643288996,0.9023691917646544,0.0976308082353455,0.7293807591672671,0.5184269013925338,0.8699075529532289,0.6585216080642459,0.7729569743301533,0.077419749986574,0.5685045366345489,0.0741018727618959
Adult-2021-results.threshold=0.5.use-val-threshold=False.randomized-clf=False,FairGBM-equalized-prev-params-exploration.019,validation,0.5,132535.0,198551.0,0.3707526141244269,0.4003038485469032,0.1728274173806609,0.827172582619339,0.7863805590178491,0.2136194409821508,0.8120488332336614,0.7283283660919757,0.8931499871802867,0.7562420187554351,0.5,77879.0,94204.0,0.4441112718862409,0.4525664940755333,0.1863703362987277,0.8136296637012722,0.7857610174814195,0.2142389825185805,0.8012528837828258,0.7710807791574108,0.8870324604134681,0.7783516846723654,0.5,54656.0,104347.0,0.2913592825292604,0.3437419419759375,0.1613298306649153,0.8386701693350846,0.7874025945992618,0.2125974054007382,0.82373288554304,0.6674107142857143,0.8976104528430985,0.7224582355445966,0.8656411415512192,0.0250405056338124,0.9923376357629036,0.0016415771178423
Adult-2021-results.threshold=0.5.use-val-threshold=False.randomized-clf=False,FairGBM-equalized-prev-params-exploration.019,test,0.5,132457.0,198629.0,0.3703146614474789,0.4000682602103381,0.17334036838066,0.82665963161934,0.7855977684615761,0.2144022315384239,0.8114538216656699,0.7271718368980122,0.8920677354911551,0.7552565444615644,0.5,78214.0,94646.0,0.4445909984958926,0.4524702071040148,0.187088575952004,0.812911424047996,0.7840004163847395,0.2159995836152605,0.8000578502834664,0.7703480195361444,0.8857446821484666,0.777114261024338,0.5,54243.0,103983.0,0.2891686574899195,0.3428197641348451,0.1616046660502169,0.838395333949783,0.7882808060497443,0.2117191939502557,0.8239037831961877,0.6649152886086684,0.8968443990075818,0.7213616408492255,0.8637869267425247,0.025483909901787,0.9801833429798223,0.0042803896650047
Adult-2021-results.threshold=0.5.use-val-threshold=False.randomized-clf=False,FairGBM-equalized-prev-params-exploration.020,validation,0.5,132953.0,198133.0,0.3707526141244269,0.4015663604018291,0.1759713922288621,0.8240286077711378,0.7844498211827194,0.2155501788172805,0.809354669179609,0.7242559400690469,0.8894022339915031,0.7531520820949221,0.5,77506.0,94577.0,0.4441112718862409,0.4503989353974535,0.1864226052958948,0.8135773947041052,0.780814927247985,0.219185072752015,0.7990272136120361,0.7699145872577607,0.8839253710360424,0.775326447086338,0.5,55447.0,103556.0,0.2913592825292604,0.3487166908800463,0.1670985835492917,0.8329014164507083,0.7904461760960131,0.2095538239039868,0.8205316880813569,0.6604324850758382,0.8938965193318049,0.7196140468095977,0.8963429262458196,0.019324021746603,0.9560588286095334,0.0096312488480281
Adult-2021-results.threshold=0.5.use-val-threshold=False.randomized-clf=False,FairGBM-equalized-prev-params-exploration.020,test,0.5,133185.0,197901.0,0.3703146614474789,0.4022670846849459,0.1773071757482732,0.8226928242517267,0.7847903039002985,0.2152096960997014,0.8086569652597815,0.7224537297743739,0.8885526558211555,0.752332959330078,0.5,78098.0,94762.0,0.4445909984958926,0.4517991438158047,0.1874635447046079,0.8125364552953921,0.7820225888721178,0.2179774111278821,0.7989702649542982,0.7695459550820763,0.8831202609850782,0.7757341077767022,0.5,55087.0,103139.0,0.2891686574899195,0.3481539064376271,0.1686375275624155,0.8313624724375844,0.7894391747169647,0.2105608252830353,0.8192395687181626,0.6556900902209233,0.8931542307126161,0.7163752838627145,0.8995750497951102,0.0188260171421923,0.9659754384343262,0.0074165858448468
Adult-2021-results.threshold=0.5.use-val-threshold=False.randomized-clf=False,FairGBM-equalized-prev-params-exploration.021,validation,0.5,132179.0,198907.0,0.3707526141244269,0.3992285992159137,0.171766625866993,0.8282333741330069,0.7852807716434081,0.2147192283565918,0.8123085844765409,0.7292686432791896,0.8931630901670874,0.7562389675597223,0.5,77796.0,94287.0,0.4441112718862409,0.452084168686041,0.185910369123658,0.814089630876342,0.7852507065843191,0.2147492934156809,0.8012819395291807,0.7714021286441463,0.8870603216410522,0.7782648164959151,0.5,54383.0,104620.0,0.2913592825292604,0.3420249932391213,0.1597589548794774,0.8402410451205226,0.7853303688993459,0.214669631100654,0.824242309893524,0.6689958259014765,0.897374528052429,0.7225101777380597,0.8593332132712513,0.0261514142441805,0.9996290450424314,7.966231502690158e-05
Adult-2021-results.threshold=0.5.use-val-threshold=False.randomized-clf=False,FairGBM-equalized-prev-params-exploration.021,test,0.5,132099.0,198987.0,0.3703146614474789,0.3989869701527699,0.1723954336147352,0.8276045663852648,0.7842846190235389,0.2157153809764611,0.8115625547440846,0.7279237541540814,0.8918484081104429,0.755053885867965,0.5,78108.0,94752.0,0.4445909984958926,0.4518569940992711,0.1863594700441629,0.813640529955837,0.7835319835528027,0.2164680164471972,0.8002545412472521,0.7709325549239514,0.8854747952948872,0.7771812080536912,0.5,53991.0,104235.0,0.2891686574899195,0.3412271055325926,0.1604754961234796,0.8395245038765203,0.7855488044761114,0.2144511955238886,0.8239164233438246,0.6657035431831231,0.8964182013210222,0.7206777282069277,0.861107278773923,0.0258839739206833,0.9906830535225948,0.0020168209233085
Adult-2021-results.threshold=0.5.use-val-threshold=False.randomized-clf=False,FairGBM-equalized-prev-params-exploration.022,validation,0.5,133282.0,197804.0,0.3707526141244269,0.4025600599240077,0.1751025991792065,0.8248974008207934,0.7886045734861631,0.2113954265138369,0.8114417402125128,0.7262946234300206,0.8931323613369839,0.7561681501993885,0.5,78300.0,93783.0,0.4441112718862409,0.4550129879186206,0.1887642563689773,0.8112357436310227,0.788273317282529,0.2117266827174709,0.8010378712597991,0.7693869731800766,0.8868061745852767,0.7787156485096042,0.5,54982.0,104021.0,0.2913592825292604,0.3457922177568976,0.1635042067521033,0.8364957932478966,0.7891510350335658,0.2108489649664342,0.8227014584630479,0.6649267032847114,0.8976022139569557,0.7217325212962324,0.8661820298886557,0.0252600496168739,0.9958544773867358,0.0008777177510366
Adult-2021-results.threshold=0.5.use-val-threshold=False.randomized-clf=False,FairGBM-equalized-prev-params-exploration.022,test,0.5,133402.0,197684.0,0.3703146614474789,0.4029225035187232,0.1758825786646201,0.8241174213353799,0.7889825946527902,0.2110174053472097,0.8111064798874008,0.7251315572480173,0.8921738652095478,0.75571075903878,0.5,78747.0,94113.0,0.4445909984958926,0.4555536272127733,0.1897237730189151,0.8102762269810849,0.7876437828553583,0.2123562171446416,0.8002140460488256,0.7686896008736841,0.8855721445625424,0.7780512728230902,0.5,54655.0,103571.0,0.2891686574899195,0.3454236345480515,0.1640675012447542,0.8359324987552458,0.7912313677492678,0.2087686322507321,0.8230063327139661,0.6623730674229257,0.8970432948044845,0.721090738877989,0.8647703903105334,0.0256562717741608,0.9831058165277738,0.0035875848939094
Adult-2021-results.threshold=0.5.use-val-threshold=False.randomized-clf=False,FairGBM-equalized-prev-params-exploration.023,validation,0.5,132741.0,198345.0,0.3707526141244269,0.4009260433844983,0.1737490100079199,0.82625098999208,0.7864946110418652,0.2135053889581347,0.8115112085681666,0.7273035460031189,0.8928296545668596,0.7557418627589122,0.5,77548.0,94535.0,0.4441112718862409,0.4506430036668352,0.1846977283893831,0.8153022716106169,0.7835235004710562,0.2164764995289438,0.8011889611408448,0.7721669159746222,0.8870295576593883,0.7778037565271608,0.5,55193.0,103810.0,0.2913592825292604,0.3471192367439608,0.1644538322269161,0.8355461677730839,0.7913959462084745,0.2086040537915254,0.8226825908945115,0.6642690196220535,0.8976833690879773,0.7222813238770686,0.8903944496827354,0.0202438961624669,0.9636337165717808,0.0078724457374183
Adult-2021-results.threshold=0.5.use-val-threshold=False.randomized-clf=False,FairGBM-equalized-prev-params-exploration.023,test,0.5,132723.0,198363.0,0.3703146614474789,0.4008716768452909,0.1743380660015349,0.8256619339984651,0.7860708285075771,0.2139291714924228,0.8110007671722754,0.72615145830037,0.8916360108459536,0.7549240391808217,0.5,77907.0,94953.0,0.4445909984958926,0.4506942034015966,0.1855470377468544,0.8144529622531456,0.7819315047103523,0.2180684952896476,0.7999942149716534,0.7713427548230583,0.8856202968275042,0.7766010377425546,0.5,54816.0,103410.0,0.2891686574899195,0.3464411664328239,0.1647698982857955,0.8352301017142044,0.793023560781571,0.2069764392184289,0.8230252929354215,0.6619235259778167,0.8968473654611008,0.72156706771403,0.8880222518593612,0.0207771394610588,0.9491349905611732,0.0110920560712186
Adult-2021-results.threshold=0.5.use-val-threshold=False.randomized-clf=False,FairGBM-equalized-prev-params-exploration.024,validation,0.5,131964.0,199122.0,0.3707526141244269,0.3985792211087149,0.16968824249406,0.83031175750594,0.7870567245888017,0.2129432754111982,0.8142748409778728,0.7321087569337092,0.8949299258796535,0.7585890112478654,0.5,77204.0,94879.0,0.4441112718862409,0.4486439683176141,0.1806939232063893,0.8193060767936107,0.7840338113681566,0.2159661886318434,0.8036412661332032,0.7761126366509508,0.8891349423190087,0.7800531153175202,0.5,54760.0,104243.0,0.2913592825292604,0.3443960176852009,0.1603447051723525,0.8396552948276474,0.7920435167396982,0.2079564832603017,0.8257831613240002,0.6700693937180424,0.8997408704836847,0.7259687200134538,0.8873829419775572,0.0203492180340367,0.9629122251854167,0.0080097053715416
Adult-2021-results.threshold=0.5.use-val-threshold=False.randomized-clf=False,FairGBM-equalized-prev-params-exploration.024,test,0.5,132221.0,198865.0,0.3703146614474789,0.3993554544740641,0.1704671910974673,0.8295328089025327,0.7885584718529273,0.2114415281470727,0.8143594111499731,0.7312151624930987,0.8939410480152878,0.7588049931914593,0.5,77727.0,95133.0,0.4445909984958926,0.4496528982992017,0.1802662278143488,0.8197337721856512,0.7861864362671108,0.2138135637328891,0.8048189286127502,0.7773360608282837,0.8881679683599598,0.7817361996131428,0.5,54494.0,103732.0,0.2891686574899195,0.3444061026632791,0.1621025677501956,0.8378974322498044,0.7925427285046116,0.2074572714953883,0.824782273456954,0.6654310566300877,0.8988934881194314,0.7234458542813821,0.8992398061224233,0.0181636600641532,0.9702718006915524,0.0063562922375008
Adult-2021-results.threshold=0.5.use-val-threshold=False.randomized-clf=False,FairGBM-equalized-prev-params-exploration.025,validation,0.5,115207.0,215879.0,0.3707526141244269,0.3479669934699745,0.1838049295605635,0.8161950704394365,0.6265855267981524,0.3734144732018476,0.7458968364714907,0.6676156830748131,0.8237055509915137,0.6464502139032938,0.5,40093.0,131990.0,0.4441112718862409,0.2329864077218551,0.0490805883398321,0.950919411660168,0.4631791060399874,0.5368208939600125,0.7343084441810057,0.882897263861522,0.8766129353914586,0.6076023241243766,0.5,75114.0,83889.0,0.2913592825292604,0.4724061810154525,0.2981823990911995,0.7018176009088004,0.8961512724760938,0.1038487275239061,0.758438520027924,0.5527065527065527,0.8857388179179768,0.6837229601205523,0.1645992133989798,0.2491018107513674,0.1934513516376688,0.4329721664361063
Adult-2021-results.threshold=0.5.use-val-threshold=False.randomized-clf=False,FairGBM-equalized-prev-params-exploration.025,test,0.5,115596.0,215490.0,0.3703146614474789,0.3491419147895109,0.1855141980046047,0.8144858019953952,0.6273754954896171,0.3726245045103828,0.745196112188374,0.6654209488217585,0.8218990328207112,0.6458384060587232,0.5,40699.0,132161.0,0.4445909984958926,0.2354448686798565,0.0500791600699941,0.949920839930006,0.46701452141779,0.53298547858221,0.7352250376026842,0.8818644192732008,0.8756187916461992,0.6106455921259708,0.5,74897.0,83329.0,0.2891686574899195,0.4733545687813634,0.3011238352656661,0.6988761647343339,0.8967303405166761,0.1032696594833238,0.7560893911240884,0.5478056530969198,0.8845130434301496,0.6801269778120363,0.1663075260243411,0.2510446751956719,0.1937569851959767,0.4297158190988861
Adult-2021-results.threshold=0.5.use-val-threshold=False.randomized-clf=False,FairGBM-equalized-prev-params-exploration.026,validation,0.5,132215.0,198871.0,0.3707526141244269,0.3993373322943284,0.1729138166894664,0.8270861833105335,0.7836270172951748,0.2163729827048252,0.8109735839026718,0.7275346972733805,0.8906783937653617,0.7545398209957406,0.5,77373.0,94710.0,0.4441112718862409,0.4496260525444117,0.1842063998160131,0.8157936001839868,0.7818486339369831,0.2181513660630168,0.8007182580498945,0.7722590567769119,0.8850170756297219,0.7770242592508306,0.5,54842.0,104161.0,0.2913592825292604,0.344911731225197,0.1633267066633533,0.8366732933366466,0.786560752908671,0.213439247091329,0.8220725395118331,0.6644360161919697,0.8952201460607606,0.7203590032519844,0.8866505551733566,0.0208796931526598,0.978399773255022,0.0047121189716878
Adult-2021-results.threshold=0.5.use-val-threshold=False.randomized-clf=False,FairGBM-equalized-prev-params-exploration.026,test,0.5,132322.0,198764.0,0.3703146614474789,0.3996605111662831,0.1741989639293937,0.8258010360706063,0.7830367192470189,0.2169632807529811,0.8099647825640468,0.7255407264098185,0.8894569591130121,0.7531930584321846,0.5,77728.0,95132.0,0.4445909984958926,0.4496586833275483,0.1853074743771352,0.8146925256228648,0.7799016291052933,0.2200983708947067,0.7992248062015503,0.771112083161795,0.8837879481461219,0.7754819510932851,0.5,54594.0,103632.0,0.2891686574899195,0.3450381100451253,0.1647165516750836,0.8352834483249164,0.7883026620623333,0.2116973379376666,0.8216980774335444,0.6606586804410741,0.8941093241022122,0.7188583728624387,0.8888823952122661,0.0205909227020516,0.961830553661576,0.00840103295704
Adult-2021-results.threshold=0.5.use-val-threshold=False.randomized-clf=False,FairGBM-equalized-prev-params-exploration.027,validation,0.5,132897.0,198189.0,0.3707526141244269,0.4013972200576285,0.1809921520627835,0.8190078479372165,0.7754722975780238,0.2245277024219762,0.8028669288342002,0.7162689902706607,0.8797746114255149,0.7446958317686818,0.5,77727.0,94356.0,0.4441112718862409,0.4516831993863426,0.1932489363259076,0.8067510636740923,0.7751622526954883,0.2248377473045116,0.7927221166530105,0.7621675865529353,0.874286112493385,0.7686099992864139,0.5,55170.0,103833.0,0.2913592825292604,0.3469745853851814,0.1705864602932301,0.8294135397067699,0.7759837675653507,0.2240162324346493,0.813846279629944,0.6516041326808047,0.883501553668503,0.7083756170133109,0.8827291033858111,0.0226624760326774,0.996346187952374,0.0008215148698623
Adult-2021-results.threshold=0.5.use-val-threshold=False.randomized-clf=False,FairGBM-equalized-prev-params-exploration.027,test,0.5,133238.0,197848.0,0.3703146614474789,0.4024271639392786,0.1826314274750575,0.8173685725249424,0.7761691923723145,0.2238308076276854,0.802111838011876,0.7142331767213558,0.8789825860380698,0.7439142602523412,0.5,78354.0,94506.0,0.4445909984958926,0.4532801110725442,0.195035830347471,0.8049641696525289,0.7758939259876125,0.2241060740123874,0.7920398009950249,0.7610204967200143,0.8736840884838519,0.76838524283855,0.5,54884.0,103342.0,0.2891686574899195,0.3468709314524794,0.1720428195461981,0.8279571804538018,0.7766315513397736,0.2233684486602264,0.8131154171880728,0.6474382333649151,0.8826501946654209,0.7061746060136331,0.8821087860609556,0.0229930108012728,0.9967085883084086,0.000737625352161
Adult-2021-results.threshold=0.5.use-val-threshold=False.randomized-clf=False,FairGBM-equalized-prev-params-exploration.028,validation,0.5,132066.0,199020.0,0.3707526141244269,0.3988872981642232,0.1704466364269085,0.8295533635730914,0.7866005164927373,0.2133994835072626,0.8136284832339634,0.7311192888404283,0.8942292669200743,0.7578458266128242,0.5,77534.0,94549.0,0.4441112718862409,0.4505616475770413,0.1831401122738059,0.8168598877261941,0.7852899612687114,0.2147100387312886,0.8028393275338064,0.7740475146387391,0.8884084172790407,0.7796282102911184,0.5,54532.0,104471.0,0.2913592825292604,0.3429620824764313,0.1596702048351024,0.8403297951648976,0.7887624927148316,0.2112375072851684,0.8253051829210769,0.6700836206264212,0.898617267948412,0.7245957227416494,0.8718472586518101,0.0234699074387035,0.983826878954337,0.0034725314461201
Adult-2021-results.threshold=0.5.use-val-threshold=False.randomized-clf=False,FairGBM-equalized-prev-params-exploration.028,test,0.5,132059.0,199027.0,0.3703146614474789,0.3988661556211981,0.1708029547198772,0.8291970452801228,0.7866662316689232,0.2133337683310767,0.8134472614366056,0.7303553714627553,0.8931344137651861,0.7574656902204858,0.5,77954.0,94906.0,0.4445909984958926,0.4509660997338887,0.1826097825181235,0.8173902174818765,0.7862124603133295,0.2137875396866705,0.8035288672914497,0.7750981347974446,0.887369603801472,0.780615738408072,0.5,54105.0,104121.0,0.2891686574899195,0.3419475939478973,0.1607244469734689,0.839275553026531,0.7874284215587708,0.2125715784412291,0.8242829876252955,0.6658903982996026,0.8975431282796709,0.7215774241680769,0.880152447240977,0.0218853355446545,0.9943122913186454,0.0012159612454413
Adult-2021-results.threshold=0.5.use-val-threshold=False.randomized-clf=False,FairGBM-equalized-prev-params-exploration.029,validation,0.5,132339.0,198747.0,0.3707526141244269,0.3997118573422011,0.1808625530995752,0.8191374469004248,0.7711464672385561,0.2288535327614439,0.8013446657363947,0.715276675809852,0.8826457157631787,0.7421615900270493,0.5,76837.0,95246.0,0.4441112718862409,0.4465112765351604,0.1898200901117511,0.8101799098882488,0.7678085418193238,0.2321914581806762,0.7913623077235985,0.7636815596652654,0.8770115604965516,0.7657394901507886,0.5,55502.0,103501.0,0.2913592825292604,0.3490625963032144,0.1732578366289183,0.8267421633710816,0.7766529237809485,0.2233470762190515,0.8121481984616642,0.648264927390004,0.8882544404832869,0.7066749157901973,0.9127476260648584,0.0165622534828328,0.9619090985046376,0.0088443819616247
Adult-2021-results.threshold=0.5.use-val-threshold=False.randomized-clf=False,FairGBM-equalized-prev-params-exploration.029,test,0.5,132649.0,198437.0,0.3703146614474789,0.400648169961883,0.1820414428242517,0.8179585571757483,0.7723683995889271,0.2276316004110728,0.8010758534036474,0.7138915483720194,0.8818245875592621,0.7419795890384124,0.5,77417.0,95443.0,0.4445909984958926,0.4478595395117436,0.1917236063661361,0.8082763936338638,0.767839483682923,0.232160516317077,0.7902985074626866,0.762235684668742,0.8757691476143188,0.7650273224043714,0.5,55232.0,102994.0,0.2891686574899195,0.3490703171413042,0.1737765843943381,0.8262234156056618,0.7799755212659002,0.2200244787340997,0.8128499740876973,0.6461290556199305,0.8880317272762444,0.7067712356168182,0.9063911726262628,0.017947021971798,0.947725660782033,0.0121360375829772
Adult-2021-results.threshold=0.5.use-val-threshold=False.randomized-clf=False,FairGBM-equalized-prev-params-exploration.030,validation,0.5,132293.0,198793.0,0.3707526141244269,0.3995729206308935,0.1701058391532867,0.8298941608467132,0.7890281952896514,0.2109718047103486,0.8147429972877138,0.7321173455889578,0.8953664546845123,0.7595081632973134,0.5,77877.0,94206.0,0.4441112718862409,0.4525548717769913,0.1838300630364105,0.8161699369635894,0.7889144771276039,0.2110855228723961,0.8040654800299856,0.774195205259576,0.8893179630770819,0.7814855380068825,0.5,54416.0,104587.0,0.2913592825292604,0.3422325364930221,0.1584543292271646,0.8415456707728354,0.7892157920866881,0.2107842079133119,0.8262988748639962,0.6718979711849457,0.8998130054936873,0.7258469571086824,0.8619609143896128,0.0253757338092459,0.998572545596761,0.0003013149590841
